City,Area,Bedrooms,Price
Ahmedabad,1125.0,3.0,78.95
Jaipur,866.0,3.0,73.09
Ahmedabad,650.0,3.0,75.27
Jaipur,1557.0,2.0,68.43
Jaipur,1720.0,1.0,55.49
Bangalore,1266.0,1.0,88.84
Pune,1115.0,4.0,92.28
Delhi,1327.0,1.0,87.05
Ahmedabad,1043.0,3.0,78.81
Kolkata,1308.0,3.0,85.4
Delhi,1020.0,3.0,78.6
Pune,1544.0,5.0,94.59
Delhi,1797.0,2.0,92.71
Lucknow,1503.0,3.0,73.42
Kolkata,,3.0,
Pune,1695.0,5.0,102.08
Bangalore,1307.0,4.0,107.93
Ahmedabad,1682.0,1.0,69.55
Hyderabad,1045.0,2.0,85.22
Pune,1097.0,4.0,92.67
Mumbai,904.0,2.0,97.13
Ahmedabad,1113.0,2.0,62.46
Pune,1692.0,3.0,88.2
Lucknow,951.0,3.0,61.07
Hyderabad,378.0,3.0,86.07
Lucknow,1134.0,3.0,78.44
Hyderabad,830.0,3.0,79.58
Mumbai,1098.0,3.0,112.22
Ahmedabad,2142.0,5.0,97.88
Bangalore,944.0,2.0,86.83
Lucknow,1553.0,1.0,55.61
Lucknow,1267.0,2.0,64.81
Jaipur,1448.0,4.0,72.78
Hyderabad,1096.0,1.0,85.68
Chennai,1764.0,3.0,94.25
Ahmedabad,,2.0,
Hyderabad,1481.0,4.0,91.9
Jaipur,1339.0,4.0,85.63
Delhi,1802.0,3.0,104.21
Hyderabad,1524.0,,
Bangalore,1448.0,1.0,80.43
Ahmedabad,1561.0,1.0,62.67
Jaipur,596.0,2.0,63.76
Delhi,1375.0,2.0,94.92
Kolkata,1274.0,2.0,81.38
Jaipur,1767.0,1.0,71.17
Kolkata,1019.0,3.0,85.28
Ahmedabad,1380.0,4.0,83.82
Lucknow,2069.0,2.0,73.47
Jaipur,1289.0,5.0,91.01
Mumbai,767.0,1.0,92.6
Kolkata,2169.0,1.0,89.75
Bangalore,,2.0,
Mumbai,884.0,5.0,112.87
Pune,899.0,2.0,78.64
Pune,1591.0,4.0,101.98
Delhi,,2.0,
Lucknow,2004.0,4.0,76.48
Ahmedabad,1306.0,2.0,65.6
Jaipur,,3.0,
Chennai,1072.0,5.0,97.73
Bangalore,1313.0,4.0,106.87
Kolkata,1291.0,4.0,85.71
Ahmedabad,1823.0,1.0,73.01
Mumbai,772.0,3.0,99.3
Pune,853.0,4.0,92.06
Bangalore,1176.0,2.0,98.78
Chennai,1447.0,3.0,88.83
Jaipur,1122.0,1.0,59.05
Delhi,1090.0,2.0,85.22
Chennai,1769.0,3.0,94.45
Bangalore,1488.0,2.0,98.12
Chennai,906.0,2.0,78.78
Bangalore,1096.0,2.0,90.21
Bangalore,,3.0,
Hyderabad,795.0,3.0,79.32
Kolkata,1504.0,2.0,80.62
Pune,1162.0,5.0,97.73
Hyderabad,1445.0,1.0,77.08
Jaipur,1347.0,,
Hyderabad,853.0,2.0,78.0
Lucknow,1045.0,2.0,58.56
Lucknow,1878.0,3.0,77.55
Pune,2248.0,3.0,98.07
Chennai,601.0,3.0,79.87
Kolkata,1717.0,4.0,95.75
Pune,1418.0,1.0,84.12
Bangalore,2132.0,3.0,107.01
Mumbai,1076.0,2.0,101.27
Kolkata,1659.0,4.0,90.81
Kolkata,1178.0,3.0,81.4
Bangalore,1812.0,1.0,90.05
Bangalore,2224.0,3.0,121.89
Delhi,1385.0,4.0,102.55
Pune,844.0,1.0,73.49
Bangalore,1865.0,2.0,100.97
Lucknow,1526.0,3.0,61.81
Jaipur,1451.0,2.0,67.3
Mumbai,1933.0,3.0,121.04
Pune,844.0,1.0,85.87
Ahmedabad,1013.0,4.0,75.28
Lucknow,1537.0,3.0,72.91
Chennai,1004.0,4.0,87.46
Bangalore,1173.0,2.0,97.1
Ahmedabad,1809.0,1.0,63.71
Bangalore,1473.0,2.0,96.6
Kolkata,828.0,3.0,71.95
Lucknow,1463.0,4.0,74.2
Kolkata,1795.0,4.0,91.69
Delhi,1368.0,3.0,94.19
Kolkata,1648.0,3.0,93.75
Delhi,1093.0,5.0,103.86
Delhi,1403.0,4.0,99.56
Ahmedabad,669.0,3.0,70.33
Bangalore,1551.0,3.0,101.75
Chennai,1444.0,2.0,88.7
Kolkata,783.0,3.0,80.15
Lucknow,1908.0,4.0,86.01
Delhi,1528.0,2.0,85.7
Bangalore,1022.0,2.0,89.76
Mumbai,1562.0,,
Pune,906.0,3.0,84.95
Ahmedabad,961.0,3.0,72.74
Chennai,908.0,2.0,81.38
Hyderabad,,3.0,
Ahmedabad,1475.0,3.0,66.61
Mumbai,1337.0,,
Pune,1599.0,5.0,99.19
Mumbai,172.0,3.0,90.82
Kolkata,1143.0,4.0,85.61
Delhi,1149.0,1.0,90.03
Chennai,1321.0,3.0,96.12
Jaipur,1310.0,3.0,72.3
Delhi,1391.0,2.0,82.34
Jaipur,1335.0,1.0,68.44
Pune,1116.0,2.0,93.32
Bangalore,1140.0,2.0,100.21
Hyderabad,1278.0,1.0,75.85
Lucknow,1501.0,3.0,72.75
Delhi,1334.0,2.0,90.83
Chennai,985.0,4.0,91.04
Mumbai,964.0,3.0,101.59
Chennai,1503.0,2.0,80.18
Pune,1602.0,2.0,92.77
Jaipur,1728.0,4.0,83.5
Mumbai,1103.0,4.0,113.65
Lucknow,548.0,2.0,53.55
Lucknow,1452.0,3.0,66.56
Delhi,1013.0,5.0,91.62
Pune,1258.0,5.0,90.43
Bangalore,1359.0,1.0,93.61
Pune,1521.0,3.0,101.44
Jaipur,1657.0,3.0,76.99
Chennai,1767.0,2.0,88.09
Lucknow,1827.0,4.0,74.82
Chennai,1341.0,2.0,78.07
Chennai,624.0,2.0,73.18
Chennai,1056.0,2.0,88.2
Lucknow,1863.0,2.0,79.44
Ahmedabad,1359.0,1.0,60.73
Kolkata,2171.0,,
Jaipur,1148.0,2.0,73.21
Ahmedabad,2225.0,2.0,78.15
Jaipur,1299.0,1.0,64.15
Mumbai,1132.0,2.0,97.34
Pune,1015.0,3.0,92.93
Pune,1563.0,3.0,96.07
Hyderabad,734.0,4.0,78.49
Pune,1080.0,3.0,86.59
Lucknow,1278.0,2.0,60.91
Bangalore,396.0,2.0,91.34
Delhi,1261.0,3.0,94.0
Hyderabad,1988.0,3.0,91.84
Delhi,1472.0,3.0,99.95
Jaipur,1036.0,3.0,62.11
Delhi,1108.0,1.0,73.66
Delhi,1434.0,3.0,102.33
Hyderabad,1095.0,1.0,72.01
Mumbai,1487.0,2.0,101.52
Chennai,1084.0,2.0,79.32
Pune,890.0,3.0,96.04
Pune,1772.0,2.0,95.17
Lucknow,1583.0,2.0,58.4
Hyderabad,544.0,2.0,74.32
Lucknow,1165.0,2.0,58.05
Bangalore,1717.0,5.0,118.48
Bangalore,1233.0,4.0,96.95
Lucknow,1067.0,4.0,72.94
Hyderabad,1198.0,3.0,83.69
Lucknow,1344.0,5.0,78.66
Pune,1228.0,,
Ahmedabad,1266.0,2.0,76.37
Kolkata,1240.0,3.0,79.05
Delhi,910.0,3.0,83.45
Kolkata,889.0,3.0,81.09
Hyderabad,864.0,4.0,82.18
Kolkata,1336.0,3.0,85.7
Bangalore,1533.0,3.0,99.68
Jaipur,923.0,2.0,59.71
Delhi,699.0,4.0,86.89
Chennai,951.0,1.0,78.36
Hyderabad,1860.0,5.0,100.76
Delhi,1174.0,3.0,87.16
Kolkata,1214.0,2.0,76.84
Bangalore,980.0,2.0,85.67
Mumbai,1528.0,2.0,106.49
Ahmedabad,,3.0,
Chennai,1009.0,1.0,75.45
Ahmedabad,887.0,2.0,64.72
Delhi,1451.0,1.0,78.84
Bangalore,1405.0,2.0,94.87
Bangalore,804.0,2.0,83.55
Kolkata,1790.0,3.0,84.99
Pune,1043.0,5.0,97.24
Kolkata,410.0,4.0,81.02
Pune,1911.0,4.0,108.87
Pune,1258.0,3.0,86.02
Chennai,1473.0,2.0,81.95
Kolkata,,2.0,
Mumbai,898.0,2.0,99.67
Lucknow,1491.0,1.0,53.94
Lucknow,1770.0,2.0,72.03
Kolkata,926.0,4.0,85.75
Kolkata,1884.0,3.0,82.8
Ahmedabad,736.0,5.0,80.16
Chennai,1261.0,2.0,82.73
Kolkata,869.0,3.0,84.56
Ahmedabad,1578.0,3.0,81.0
Pune,913.0,2.0,77.13
Bangalore,1053.0,2.0,99.36
Bangalore,948.0,4.0,93.93
Pune,819.0,2.0,88.79
Hyderabad,993.0,4.0,88.25
Ahmedabad,1281.0,2.0,64.29
Ahmedabad,1259.0,4.0,76.88
Pune,1213.0,2.0,86.53
Mumbai,1033.0,2.0,106.86
Jaipur,1157.0,2.0,62.49
Delhi,665.0,3.0,84.2
Pune,1020.0,2.0,77.07
Kolkata,,4.0,
Kolkata,1417.0,3.0,80.48
Chennai,1368.0,2.0,80.32
Pune,808.0,3.0,86.26
Chennai,1471.0,2.0,80.47
Pune,1348.0,1.0,80.69
Ahmedabad,,3.0,
Delhi,702.0,2.0,75.76
Ahmedabad,1245.0,4.0,84.35
Jaipur,1712.0,2.0,66.01
Bangalore,1181.0,3.0,95.9
Lucknow,934.0,4.0,71.03
Pune,973.0,2.0,82.04
Jaipur,1613.0,3.0,79.04
Bangalore,680.0,2.0,81.99
Hyderabad,1166.0,3.0,84.69
Delhi,949.0,3.0,84.91
Chennai,979.0,2.0,80.4
Chennai,1476.0,3.0,94.89
Ahmedabad,1141.0,,
Kolkata,1393.0,3.0,87.75
Bangalore,803.0,4.0,99.88
Hyderabad,1631.0,2.0,85.71
Jaipur,1385.0,2.0,69.74
Delhi,1795.0,2.0,98.31
Bangalore,1137.0,3.0,86.2
Hyderabad,1479.0,2.0,82.99
Lucknow,1613.0,4.0,77.2
Pune,1471.0,2.0,81.51
Chennai,1979.0,2.0,77.5
Jaipur,634.0,3.0,62.53
Chennai,1369.0,2.0,90.44
Jaipur,1137.0,1.0,73.74
Ahmedabad,,2.0,
Kolkata,1897.0,4.0,97.3
Jaipur,1051.0,1.0,59.42
Chennai,1641.0,1.0,79.33
Ahmedabad,878.0,3.0,65.77
Jaipur,1707.0,,
Lucknow,1291.0,3.0,55.99
Kolkata,,4.0,
Jaipur,685.0,4.0,82.02
Ahmedabad,1187.0,2.0,67.04
Bangalore,1025.0,2.0,82.49
Mumbai,1999.0,3.0,107.66
Hyderabad,1320.0,3.0,84.08
Mumbai,1061.0,1.0,88.81
Mumbai,1044.0,5.0,115.1
Delhi,756.0,3.0,89.88
Lucknow,1908.0,4.0,77.13
Bangalore,1802.0,3.0,102.2
Pune,1273.0,2.0,87.95
Jaipur,2171.0,4.0,84.75
Hyderabad,1294.0,3.0,92.74
Kolkata,1738.0,2.0,86.08
Bangalore,1526.0,4.0,106.33
Chennai,1070.0,2.0,80.6
Pune,1372.0,3.0,92.22
Delhi,1449.0,1.0,89.9
Delhi,778.0,4.0,92.33
Bangalore,1415.0,3.0,103.09
Ahmedabad,1756.0,2.0,78.83
Mumbai,1023.0,1.0,87.65
Chennai,1215.0,2.0,88.83
Delhi,856.0,3.0,87.68
Hyderabad,1106.0,2.0,73.2
Delhi,1137.0,5.0,106.32
Kolkata,1931.0,4.0,94.03
Jaipur,1173.0,3.0,66.79
Delhi,,2.0,
Kolkata,1262.0,4.0,87.05
Bangalore,616.0,4.0,95.77
Bangalore,356.0,1.0,80.67
Pune,747.0,2.0,70.72
Delhi,1429.0,5.0,106.35
Hyderabad,1298.0,2.0,85.19
Delhi,1647.0,4.0,102.23
Hyderabad,691.0,5.0,90.41
Lucknow,1218.0,2.0,69.66
Pune,663.0,5.0,86.04
Lucknow,1406.0,,
Delhi,748.0,2.0,84.26
Pune,1202.0,2.0,77.02
Lucknow,1382.0,2.0,63.77
Mumbai,1143.0,2.0,105.55
Delhi,395.0,2.0,82.01
Lucknow,1964.0,1.0,63.94
Mumbai,1101.0,2.0,97.82
Mumbai,656.0,4.0,107.19
Bangalore,,3.0,
Delhi,1619.0,4.0,103.21
Mumbai,1179.0,1.0,93.42
Bangalore,1914.0,2.0,98.4
Lucknow,1003.0,1.0,59.86
Kolkata,1370.0,2.0,84.74
Delhi,1504.0,3.0,90.2
Pune,1905.0,3.0,89.81
Hyderabad,522.0,1.0,57.54
Hyderabad,2216.0,1.0,83.3
Lucknow,1769.0,2.0,76.38
Ahmedabad,1479.0,3.0,80.54
Ahmedabad,980.0,1.0,67.15
Lucknow,946.0,3.0,64.75
Mumbai,1415.0,2.0,107.43
Delhi,1497.0,4.0,97.56
Hyderabad,1445.0,2.0,83.31
Hyderabad,1363.0,1.0,79.56
Mumbai,1472.0,3.0,116.27
Hyderabad,425.0,2.0,74.63
Pune,1193.0,4.0,93.83
Delhi,746.0,3.0,82.41
Jaipur,1283.0,3.0,71.38
Hyderabad,1822.0,3.0,93.55
Lucknow,936.0,2.0,58.11
Pune,1016.0,3.0,82.0
Hyderabad,960.0,1.0,75.7
Pune,1013.0,3.0,86.89
Bangalore,1521.0,3.0,96.47
Jaipur,1614.0,3.0,65.21
Chennai,1887.0,2.0,89.06
Lucknow,897.0,1.0,51.99
Lucknow,1573.0,3.0,83.27
Delhi,1640.0,2.0,98.29
Pune,1961.0,,
Mumbai,927.0,1.0,100.25
Lucknow,498.0,3.0,60.46
Pune,1189.0,1.0,84.1
Pune,2423.0,4.0,119.78
Kolkata,861.0,2.0,71.02
Kolkata,1494.0,1.0,72.73
Chennai,413.0,,
Bangalore,2025.0,2.0,104.58
Chennai,548.0,3.0,84.58
Hyderabad,343.0,2.0,80.26
Mumbai,,2.0,
Hyderabad,1347.0,5.0,89.38
Ahmedabad,,2.0,
Hyderabad,1639.0,1.0,81.0
Delhi,499.0,2.0,78.72
Hyderabad,1239.0,2.0,75.86
Chennai,1021.0,3.0,89.92
Lucknow,765.0,5.0,65.68
Lucknow,1473.0,3.0,78.83
Kolkata,1717.0,3.0,87.07
Mumbai,977.0,5.0,103.75
Mumbai,1166.0,3.0,108.52
Delhi,1193.0,1.0,83.19
Chennai,1035.0,2.0,79.39
Kolkata,1129.0,3.0,90.35
Ahmedabad,1035.0,2.0,73.78
Mumbai,1349.0,2.0,96.7
Lucknow,1065.0,3.0,68.67
Hyderabad,1470.0,2.0,87.19
Hyderabad,1063.0,3.0,81.32
Kolkata,,2.0,
Chennai,1055.0,3.0,85.39
Chennai,1542.0,2.0,77.89
Bangalore,960.0,2.0,87.81
Jaipur,1654.0,3.0,76.73
Mumbai,588.0,4.0,111.55
Chennai,1297.0,3.0,84.76
Lucknow,1073.0,3.0,66.1
Kolkata,1281.0,4.0,83.07
Ahmedabad,825.0,1.0,57.46
Bangalore,1222.0,2.0,88.33
Pune,856.0,2.0,77.99
Delhi,1204.0,2.0,87.72
Ahmedabad,1167.0,5.0,87.13
Pune,1431.0,3.0,96.06
Hyderabad,1326.0,3.0,79.9
Delhi,2051.0,3.0,102.51
Mumbai,1096.0,4.0,103.48
Lucknow,1246.0,2.0,49.03
Delhi,2573.0,3.0,107.59
Jaipur,1210.0,2.0,68.1
Pune,1681.0,3.0,98.9
Mumbai,1530.0,3.0,105.21
Jaipur,2233.0,5.0,90.09
Hyderabad,727.0,2.0,77.3
Jaipur,682.0,2.0,60.23
Bangalore,852.0,4.0,97.13
Bangalore,1369.0,4.0,105.29
Kolkata,898.0,2.0,78.99
Ahmedabad,446.0,2.0,69.22
Ahmedabad,930.0,2.0,71.03
Mumbai,1447.0,2.0,100.16
Hyderabad,938.0,4.0,81.9
Chennai,1756.0,1.0,96.64
Bangalore,849.0,3.0,91.13
Mumbai,1305.0,2.0,101.38
Chennai,1143.0,2.0,81.58
Ahmedabad,1375.0,2.0,63.93
Kolkata,1415.0,3.0,79.33
Jaipur,1934.0,4.0,86.97
Bangalore,1575.0,3.0,92.87
Mumbai,1131.0,3.0,103.05
Delhi,,1.0,
Chennai,1600.0,1.0,77.72
Jaipur,2117.0,1.0,69.35
Bangalore,1237.0,1.0,91.54
Ahmedabad,1266.0,3.0,79.99
Hyderabad,1824.0,2.0,86.37
Chennai,500.0,1.0,68.97
Ahmedabad,1218.0,2.0,62.74
Bangalore,1577.0,1.0,82.83
Chennai,1718.0,5.0,103.42
Jaipur,416.0,2.0,65.34
Bangalore,764.0,2.0,88.49
Pune,302.0,3.0,80.52
Mumbai,1649.0,2.0,116.56
Jaipur,1381.0,3.0,77.31
Chennai,1867.0,4.0,92.16
Hyderabad,1311.0,2.0,74.95
Ahmedabad,2196.0,2.0,77.47
Delhi,922.0,3.0,83.55
Ahmedabad,1153.0,3.0,71.33
Chennai,1465.0,4.0,94.56
Ahmedabad,1014.0,2.0,61.72
Mumbai,1466.0,1.0,99.43
Bangalore,1255.0,3.0,98.49
Delhi,1232.0,5.0,113.66
Lucknow,1249.0,4.0,71.53
Chennai,1582.0,3.0,88.46
Kolkata,1162.0,2.0,85.92
Lucknow,852.0,3.0,55.98
Ahmedabad,1326.0,1.0,78.65
Chennai,1046.0,2.0,82.08
Pune,,2.0,
Kolkata,,4.0,
Delhi,1672.0,2.0,84.76
Hyderabad,1564.0,3.0,82.49
Pune,1862.0,1.0,87.88
Lucknow,1301.0,3.0,77.67
Bangalore,1731.0,2.0,91.63
Mumbai,922.0,5.0,115.17
Hyderabad,536.0,3.0,70.77
Pune,999.0,2.0,88.07
Bangalore,1217.0,2.0,93.8
Bangalore,1444.0,3.0,91.12
Chennai,1812.0,2.0,89.29
Pune,1428.0,2.0,88.53
Delhi,2202.0,3.0,107.66
Ahmedabad,1347.0,3.0,78.6
Kolkata,1340.0,2.0,63.06
Kolkata,1435.0,3.0,73.47
Lucknow,1451.0,3.0,71.87
Lucknow,1445.0,4.0,64.98
Kolkata,807.0,4.0,99.64
Delhi,1640.0,2.0,92.47
Mumbai,2302.0,4.0,125.84
Jaipur,946.0,,
Ahmedabad,1283.0,1.0,66.71
Mumbai,750.0,2.0,110.04
Chennai,1600.0,4.0,94.71
Jaipur,1600.0,5.0,88.88
Jaipur,698.0,5.0,80.9
Pune,775.0,3.0,79.85
Delhi,467.0,2.0,80.26
Delhi,1928.0,2.0,95.92
Jaipur,964.0,1.0,66.28
Pune,1246.0,3.0,87.23
Ahmedabad,1153.0,3.0,66.1
Jaipur,1695.0,2.0,78.99
Hyderabad,1564.0,,
Lucknow,1542.0,3.0,74.24
Lucknow,975.0,4.0,72.99
Mumbai,1572.0,2.0,115.17
Chennai,1671.0,3.0,93.47
Lucknow,1560.0,2.0,71.17
Bangalore,784.0,2.0,90.37
Mumbai,848.0,2.0,98.61
Lucknow,1994.0,2.0,79.39
Chennai,2077.0,3.0,102.0
Delhi,1272.0,3.0,89.19
Delhi,,4.0,
Ahmedabad,1362.0,3.0,76.93
Jaipur,1531.0,2.0,69.95
Hyderabad,722.0,4.0,87.75
Delhi,1392.0,4.0,100.69
Pune,887.0,3.0,78.89
Lucknow,1291.0,1.0,56.2
Pune,946.0,2.0,80.17
Chennai,1040.0,3.0,82.36
Delhi,1372.0,2.0,83.33
Hyderabad,1053.0,1.0,71.38
Chennai,860.0,2.0,77.16
Bangalore,1881.0,2.0,98.46
Bangalore,866.0,4.0,95.76
Pune,375.0,4.0,85.76
Jaipur,1527.0,2.0,59.95
Mumbai,1184.0,1.0,94.6
Jaipur,1288.0,2.0,74.78
Ahmedabad,1363.0,1.0,66.36
Jaipur,1808.0,2.0,71.51
Ahmedabad,2045.0,3.0,83.29
Ahmedabad,1401.0,2.0,82.22
Hyderabad,829.0,3.0,87.67
Delhi,1358.0,1.0,84.2
Hyderabad,1535.0,2.0,80.75
Ahmedabad,1701.0,1.0,66.5
Chennai,1354.0,3.0,91.93
Bangalore,1075.0,2.0,93.22
Ahmedabad,937.0,4.0,76.49
Hyderabad,1253.0,,
Chennai,699.0,3.0,80.59
Hyderabad,1457.0,5.0,93.46
Jaipur,1370.0,3.0,74.15
Lucknow,1368.0,3.0,59.63
Pune,1587.0,1.0,85.03
Mumbai,1880.0,4.0,113.58
Hyderabad,1271.0,3.0,86.82
Mumbai,1330.0,1.0,106.71
Kolkata,1152.0,2.0,75.77
Hyderabad,1520.0,3.0,90.59
Lucknow,1296.0,1.0,54.94
Mumbai,1762.0,3.0,117.16
Ahmedabad,1753.0,2.0,76.66
Hyderabad,1426.0,2.0,80.16
Delhi,1268.0,2.0,78.54
Pune,1190.0,2.0,84.85
Lucknow,1492.0,2.0,62.68
Mumbai,1493.0,3.0,117.58
Lucknow,1190.0,4.0,61.67
Chennai,1415.0,4.0,98.85
Pune,990.0,2.0,82.7
Ahmedabad,1480.0,2.0,71.01
Hyderabad,1023.0,2.0,86.39
Hyderabad,1608.0,5.0,103.81
Hyderabad,1173.0,3.0,80.64
Pune,1969.0,,
Delhi,1315.0,2.0,92.66
Kolkata,1395.0,3.0,89.19
Bangalore,740.0,2.0,84.51
Jaipur,1862.0,5.0,93.87
Mumbai,1284.0,,
Delhi,1995.0,3.0,102.86
Ahmedabad,1319.0,1.0,69.61
Mumbai,1214.0,2.0,110.43
Hyderabad,1095.0,2.0,79.05
Lucknow,1556.0,3.0,73.56
Ahmedabad,1508.0,2.0,71.8
Mumbai,766.0,2.0,96.8
Hyderabad,1072.0,1.0,75.25
Mumbai,1588.0,2.0,100.2
Lucknow,1042.0,5.0,81.0
Hyderabad,973.0,4.0,91.24
Kolkata,1378.0,3.0,79.03
Delhi,1334.0,4.0,91.1
Chennai,1114.0,2.0,78.99
Jaipur,2006.0,3.0,81.86
Pune,1240.0,2.0,82.26
Jaipur,794.0,2.0,66.48
Ahmedabad,652.0,2.0,56.89
Jaipur,1708.0,4.0,80.96
Hyderabad,861.0,2.0,78.74
Kolkata,1312.0,3.0,80.15
Chennai,950.0,3.0,81.35
Delhi,1259.0,1.0,87.89
Delhi,1439.0,1.0,85.85
Lucknow,753.0,4.0,70.81
Pune,1117.0,,
Mumbai,1030.0,4.0,110.7
Kolkata,913.0,2.0,75.4
Mumbai,,4.0,
Chennai,1050.0,4.0,99.14
Jaipur,1649.0,2.0,75.43
Delhi,1013.0,2.0,94.53
Chennai,1480.0,2.0,93.02
Jaipur,1466.0,1.0,56.35
Delhi,699.0,3.0,91.57
Jaipur,1097.0,,
Pune,,4.0,
Kolkata,1406.0,4.0,95.63
Ahmedabad,1205.0,3.0,79.33
Chennai,1716.0,2.0,79.55
Chennai,1341.0,1.0,80.03
Bangalore,1478.0,4.0,111.11
Hyderabad,1063.0,4.0,90.2
Pune,1484.0,2.0,88.0
Pune,2074.0,2.0,89.66
Mumbai,1510.0,2.0,106.59
Jaipur,1741.0,4.0,78.47
Hyderabad,1183.0,3.0,87.69
Kolkata,1669.0,1.0,75.07
Kolkata,1704.0,3.0,79.02
Pune,1398.0,1.0,73.73
Kolkata,1270.0,3.0,82.65
Bangalore,701.0,3.0,89.58
Chennai,1287.0,4.0,96.67
Lucknow,1526.0,3.0,70.85
Ahmedabad,993.0,2.0,75.47
Mumbai,791.0,3.0,112.09
Jaipur,1340.0,4.0,82.5
Ahmedabad,1392.0,3.0,80.3
Jaipur,761.0,2.0,56.43
Delhi,1316.0,2.0,87.59
Ahmedabad,1415.0,2.0,71.11
Lucknow,1828.0,1.0,64.38
Pune,1109.0,1.0,77.98
Bangalore,2134.0,,
Chennai,1321.0,4.0,93.64
Chennai,819.0,3.0,84.15
Bangalore,1167.0,2.0,97.24
Hyderabad,854.0,1.0,74.9
Delhi,1233.0,5.0,99.86
Jaipur,1487.0,2.0,63.65
Lucknow,1407.0,5.0,73.21
Kolkata,847.0,3.0,76.7
Ahmedabad,798.0,1.0,68.99
Delhi,,4.0,
Ahmedabad,1557.0,3.0,82.83
Lucknow,,2.0,
Mumbai,284.0,3.0,95.6
Mumbai,,3.0,
Delhi,1694.0,3.0,97.19
Pune,1004.0,3.0,91.6
Lucknow,1161.0,3.0,64.37
Lucknow,1521.0,3.0,74.14
Bangalore,1177.0,4.0,93.27
Pune,1858.0,3.0,98.84
Jaipur,1150.0,1.0,73.9
Jaipur,955.0,3.0,71.68
Kolkata,1772.0,2.0,88.45
Chennai,1319.0,1.0,74.57
Mumbai,868.0,2.0,104.29
Jaipur,1488.0,2.0,65.16
Pune,1182.0,1.0,81.4
Lucknow,841.0,2.0,64.53
Jaipur,1338.0,3.0,67.39
Lucknow,1236.0,2.0,58.13
Jaipur,625.0,2.0,55.18
Mumbai,876.0,4.0,98.46
Ahmedabad,2046.0,4.0,96.88
Jaipur,1332.0,2.0,72.8
Pune,1838.0,4.0,95.86
Jaipur,1423.0,3.0,72.78
Chennai,1794.0,2.0,77.92
Mumbai,1522.0,3.0,105.84
Pune,921.0,4.0,97.93
Bangalore,1542.0,3.0,89.67
Pune,918.0,2.0,73.91
Chennai,1671.0,1.0,82.84
Ahmedabad,1387.0,2.0,75.67
Mumbai,1307.0,2.0,98.22
Bangalore,1124.0,2.0,85.9
Chennai,1619.0,2.0,83.46
Chennai,1236.0,3.0,85.16
Delhi,536.0,2.0,65.16
Mumbai,614.0,2.0,95.37
Pune,792.0,1.0,67.87
Lucknow,1613.0,2.0,62.62
Ahmedabad,1644.0,5.0,92.08
Lucknow,1429.0,3.0,65.44
Pune,1425.0,2.0,84.88
Pune,1878.0,1.0,84.09
Mumbai,1437.0,2.0,97.25
Pune,1555.0,3.0,92.64
Delhi,1295.0,2.0,91.46
Bangalore,1115.0,1.0,89.97
Pune,1187.0,1.0,76.46
Lucknow,2120.0,2.0,67.19
Pune,865.0,1.0,76.64
Delhi,1425.0,5.0,115.01
Jaipur,693.0,1.0,59.61
Jaipur,1055.0,5.0,80.73
Chennai,1609.0,3.0,89.34
Ahmedabad,576.0,2.0,60.4
Kolkata,1661.0,3.0,75.95
Bangalore,2119.0,2.0,101.23
Hyderabad,1446.0,3.0,82.5
Chennai,1804.0,2.0,87.16
Ahmedabad,1399.0,1.0,68.68
Jaipur,1584.0,3.0,83.57
Lucknow,1481.0,1.0,53.72
Hyderabad,1095.0,2.0,74.57
Ahmedabad,1060.0,4.0,83.96
Ahmedabad,1772.0,4.0,81.32
Chennai,1283.0,4.0,91.01
Hyderabad,1243.0,3.0,79.8
Mumbai,1235.0,1.0,103.99
Kolkata,1422.0,1.0,75.99
Mumbai,825.0,4.0,103.46
Hyderabad,1227.0,4.0,96.45
Mumbai,1424.0,2.0,112.32
Delhi,788.0,3.0,81.1
Jaipur,1383.0,4.0,84.26
Delhi,940.0,3.0,90.48
Pune,1424.0,4.0,88.45
Mumbai,2163.0,2.0,111.19
Pune,1251.0,2.0,85.4
Lucknow,,3.0,
Bangalore,1394.0,3.0,109.91
Lucknow,1489.0,5.0,76.85
Hyderabad,925.0,,
Ahmedabad,612.0,1.0,58.69
Jaipur,926.0,,
Mumbai,1280.0,3.0,104.88
Chennai,1117.0,2.0,81.76
Bangalore,1730.0,2.0,91.81
Kolkata,1506.0,3.0,85.07
Kolkata,1340.0,3.0,75.48
Kolkata,602.0,4.0,85.51
Mumbai,1552.0,2.0,102.6
Kolkata,2091.0,2.0,85.05
Delhi,1644.0,,
Bangalore,1036.0,3.0,102.18
Delhi,1245.0,3.0,101.48
Ahmedabad,1483.0,1.0,72.49
Bangalore,1854.0,2.0,92.48
Delhi,1017.0,2.0,91.89
Bangalore,1113.0,3.0,91.4
Ahmedabad,1282.0,2.0,65.56
Pune,1247.0,2.0,82.21
Mumbai,1616.0,1.0,103.29
Mumbai,1404.0,4.0,125.7
Kolkata,741.0,1.0,66.18
Lucknow,1037.0,1.0,69.54
Kolkata,1048.0,1.0,74.79
Hyderabad,414.0,2.0,69.78
Delhi,1671.0,3.0,101.4
Bangalore,1352.0,2.0,88.49
Lucknow,1083.0,2.0,58.51
Ahmedabad,1661.0,4.0,80.73
Hyderabad,1420.0,3.0,90.52
Ahmedabad,785.0,2.0,71.7
Mumbai,1543.0,2.0,105.76
Mumbai,1849.0,3.0,112.11
